model_id,prompt_id,subtype_id,group_type,group_value,pair_count,flip_pairs,reverse_flip_pairs,FR_control,FR_trigger,delta_pp,p_value,n01,n10
gemini-3-flash,P4,simp_trad,source_style,chat,16,6,0,37.5000,75.0000,37.5000,0.031250,6,0
gemini-3-flash,P4,simp_trad,source_style,doc,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
gemini-3-flash,P4,simp_trad,source_style,form,8,6,0,0.0000,75.0000,75.0000,0.031250,6,0
gemini-3-flash,P4,simp_trad,source_style,mail,8,2,1,12.5000,25.0000,12.5000,1.000000,2,1
gemini-3-flash,P4,simp_trad,source_style,social,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
gpt-5.2,P1,full_half_width,source_style,chat,8,0,0,25.0000,25.0000,0.0000,1.000000,0,0
gpt-5.2,P1,full_half_width,source_style,doc,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P1,full_half_width,source_style,form,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P1,full_half_width,source_style,mail,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P1,full_half_width,source_style,social,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P1,ocr_confusable,source_style,chat,8,6,0,25.0000,100.0000,75.0000,0.031250,6,0
gpt-5.2,P1,ocr_confusable,source_style,doc,4,2,0,0.0000,50.0000,50.0000,0.500000,2,0
gpt-5.2,P1,ocr_confusable,source_style,form,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P1,ocr_confusable,source_style,mail,4,3,0,25.0000,100.0000,75.0000,0.250000,3,0
gpt-5.2,P1,ocr_confusable,source_style,social,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P1,simp_trad,source_style,chat,16,6,0,31.2500,68.7500,37.5000,0.031250,6,0
gpt-5.2,P1,simp_trad,source_style,doc,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
gpt-5.2,P1,simp_trad,source_style,form,8,6,0,0.0000,75.0000,75.0000,0.031250,6,0
gpt-5.2,P1,simp_trad,source_style,mail,8,3,1,25.0000,50.0000,25.0000,0.625000,3,1
gpt-5.2,P1,simp_trad,source_style,social,8,6,0,12.5000,87.5000,75.0000,0.031250,6,0
gpt-5.2,P2,full_half_width,source_style,chat,8,0,0,25.0000,25.0000,0.0000,1.000000,0,0
gpt-5.2,P2,full_half_width,source_style,doc,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P2,full_half_width,source_style,form,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P2,full_half_width,source_style,mail,4,0,1,25.0000,0.0000,-25.0000,1.000000,0,1
gpt-5.2,P2,full_half_width,source_style,social,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P2,ocr_confusable,source_style,chat,8,6,0,25.0000,100.0000,75.0000,0.031250,6,0
gpt-5.2,P2,ocr_confusable,source_style,doc,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P2,ocr_confusable,source_style,form,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P2,ocr_confusable,source_style,mail,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P2,ocr_confusable,source_style,social,4,4,0,0.0000,100.0000,100.0000,0.125000,4,0
gpt-5.2,P2,simp_trad,source_style,chat,16,5,0,37.5000,68.7500,31.2500,0.062500,5,0
gpt-5.2,P2,simp_trad,source_style,doc,8,6,0,12.5000,87.5000,75.0000,0.031250,6,0
gpt-5.2,P2,simp_trad,source_style,form,8,6,0,0.0000,75.0000,75.0000,0.031250,6,0
gpt-5.2,P2,simp_trad,source_style,mail,8,2,0,12.5000,37.5000,25.0000,0.500000,2,0
gpt-5.2,P2,simp_trad,source_style,social,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
gpt-5.2,P3,full_half_width,source_style,chat,8,0,0,12.5000,12.5000,0.0000,1.000000,0,0
gpt-5.2,P3,full_half_width,source_style,doc,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P3,full_half_width,source_style,form,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P3,full_half_width,source_style,mail,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P3,full_half_width,source_style,social,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P3,ocr_confusable,source_style,chat,8,4,0,25.0000,75.0000,50.0000,0.125000,4,0
gpt-5.2,P3,ocr_confusable,source_style,doc,4,2,0,0.0000,50.0000,50.0000,0.500000,2,0
gpt-5.2,P3,ocr_confusable,source_style,form,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P3,ocr_confusable,source_style,mail,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P3,ocr_confusable,source_style,social,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P3,simp_trad,source_style,chat,16,6,1,31.2500,62.5000,31.2500,0.125000,6,1
gpt-5.2,P3,simp_trad,source_style,doc,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
gpt-5.2,P3,simp_trad,source_style,form,8,5,0,0.0000,62.5000,62.5000,0.062500,5,0
gpt-5.2,P3,simp_trad,source_style,mail,8,2,0,0.0000,25.0000,25.0000,0.500000,2,0
gpt-5.2,P3,simp_trad,source_style,social,8,6,0,12.5000,87.5000,75.0000,0.031250,6,0
gpt-5.2,P4,full_half_width,source_style,chat,8,0,1,37.5000,25.0000,-12.5000,1.000000,0,1
gpt-5.2,P4,full_half_width,source_style,doc,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P4,full_half_width,source_style,form,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P4,full_half_width,source_style,mail,4,0,1,25.0000,0.0000,-25.0000,1.000000,0,1
gpt-5.2,P4,full_half_width,source_style,social,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P4,ocr_confusable,source_style,chat,8,6,1,25.0000,87.5000,62.5000,0.125000,6,1
gpt-5.2,P4,ocr_confusable,source_style,doc,4,2,0,0.0000,50.0000,50.0000,0.500000,2,0
gpt-5.2,P4,ocr_confusable,source_style,form,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P4,ocr_confusable,source_style,mail,4,1,0,50.0000,75.0000,25.0000,1.000000,1,0
gpt-5.2,P4,ocr_confusable,source_style,social,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P4,simp_trad,source_style,chat,16,4,0,37.5000,62.5000,25.0000,0.125000,4,0
gpt-5.2,P4,simp_trad,source_style,doc,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
gpt-5.2,P4,simp_trad,source_style,form,8,6,0,0.0000,75.0000,75.0000,0.031250,6,0
gpt-5.2,P4,simp_trad,source_style,mail,8,2,0,25.0000,50.0000,25.0000,0.500000,2,0
gpt-5.2,P4,simp_trad,source_style,social,8,6,0,12.5000,87.5000,75.0000,0.031250,6,0
