model_id,prompt_id,subtype_id,group_type,group_value,pair_count,flip_pairs,reverse_flip_pairs,FR_control,FR_trigger,delta_pp,p_value,n01,n10
gemini-3-flash,P1,simp_trad,domain,customer_service,7,0,0,57.1429,57.1429,0.0000,1.000000,0,0
gemini-3-flash,P1,simp_trad,domain,email,7,2,0,0.0000,28.5714,28.5714,0.500000,2,0
gemini-3-flash,P1,simp_trad,domain,form_ocr,8,6,0,0.0000,75.0000,75.0000,0.031250,6,0
gemini-3-flash,P1,simp_trad,domain,im_chat,8,5,0,25.0000,87.5000,62.5000,0.062500,5,0
gemini-3-flash,P1,simp_trad,domain,social_media,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
gemini-3-flash,P2,full_half_width,domain,announcement,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gemini-3-flash,P2,full_half_width,domain,customer_service,3,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gemini-3-flash,P2,full_half_width,domain,email,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gemini-3-flash,P2,full_half_width,domain,form_ocr,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gemini-3-flash,P2,full_half_width,domain,im_chat,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
gemini-3-flash,P2,full_half_width,domain,social_media,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gemini-3-flash,P2,ocr_confusable,domain,announcement,3,1,0,0.0000,33.3333,33.3333,1.000000,1,0
gemini-3-flash,P2,ocr_confusable,domain,customer_service,4,2,0,25.0000,75.0000,50.0000,0.500000,2,0
gemini-3-flash,P2,ocr_confusable,domain,email,4,2,0,25.0000,75.0000,50.0000,0.500000,2,0
gemini-3-flash,P2,ocr_confusable,domain,form_ocr,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gemini-3-flash,P2,ocr_confusable,domain,im_chat,4,2,0,25.0000,75.0000,50.0000,0.500000,2,0
gemini-3-flash,P2,ocr_confusable,domain,social_media,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gemini-3-flash,P2,simp_trad,domain,announcement,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
gemini-3-flash,P2,simp_trad,domain,customer_service,8,0,0,50.0000,50.0000,0.0000,1.000000,0,0
gemini-3-flash,P2,simp_trad,domain,email,8,2,0,0.0000,25.0000,25.0000,0.500000,2,0
gemini-3-flash,P2,simp_trad,domain,form_ocr,8,6,0,0.0000,75.0000,75.0000,0.031250,6,0
gemini-3-flash,P2,simp_trad,domain,im_chat,8,5,0,25.0000,87.5000,62.5000,0.062500,5,0
gemini-3-flash,P2,simp_trad,domain,social_media,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
gemini-3-flash,P3,full_half_width,domain,announcement,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gemini-3-flash,P3,full_half_width,domain,customer_service,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
gemini-3-flash,P3,full_half_width,domain,email,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gemini-3-flash,P3,full_half_width,domain,form_ocr,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gemini-3-flash,P3,full_half_width,domain,im_chat,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
gemini-3-flash,P3,full_half_width,domain,social_media,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gemini-3-flash,P3,ocr_confusable,domain,announcement,4,2,0,0.0000,50.0000,50.0000,0.500000,2,0
gemini-3-flash,P3,ocr_confusable,domain,customer_service,4,2,0,0.0000,50.0000,50.0000,0.500000,2,0
gemini-3-flash,P3,ocr_confusable,domain,email,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gemini-3-flash,P3,ocr_confusable,domain,form_ocr,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gemini-3-flash,P3,ocr_confusable,domain,im_chat,4,2,0,50.0000,100.0000,50.0000,0.500000,2,0
gemini-3-flash,P3,ocr_confusable,domain,social_media,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gemini-3-flash,P3,simp_trad,domain,announcement,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
gemini-3-flash,P3,simp_trad,domain,customer_service,8,1,0,37.5000,50.0000,12.5000,1.000000,1,0
gemini-3-flash,P3,simp_trad,domain,email,8,2,0,0.0000,25.0000,25.0000,0.500000,2,0
gemini-3-flash,P3,simp_trad,domain,form_ocr,8,6,0,0.0000,75.0000,75.0000,0.031250,6,0
gemini-3-flash,P3,simp_trad,domain,im_chat,8,4,0,37.5000,87.5000,50.0000,0.125000,4,0
gemini-3-flash,P3,simp_trad,domain,social_media,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
gemini-3-flash,P4,full_half_width,domain,announcement,3,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gemini-3-flash,P4,full_half_width,domain,customer_service,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
gemini-3-flash,P4,full_half_width,domain,email,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gemini-3-flash,P4,full_half_width,domain,form_ocr,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gemini-3-flash,P4,full_half_width,domain,im_chat,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
gemini-3-flash,P4,full_half_width,domain,social_media,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gemini-3-flash,P4,ocr_confusable,domain,announcement,4,2,0,0.0000,50.0000,50.0000,0.500000,2,0
gemini-3-flash,P4,ocr_confusable,domain,customer_service,4,2,0,25.0000,75.0000,50.0000,0.500000,2,0
gemini-3-flash,P4,ocr_confusable,domain,email,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gemini-3-flash,P4,ocr_confusable,domain,form_ocr,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gemini-3-flash,P4,ocr_confusable,domain,im_chat,4,2,1,50.0000,75.0000,25.0000,1.000000,2,1
gemini-3-flash,P4,ocr_confusable,domain,social_media,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gemini-3-flash,P4,simp_trad,domain,announcement,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
gemini-3-flash,P4,simp_trad,domain,customer_service,8,1,0,50.0000,62.5000,12.5000,1.000000,1,0
gemini-3-flash,P4,simp_trad,domain,email,8,2,1,12.5000,25.0000,12.5000,1.000000,2,1
gemini-3-flash,P4,simp_trad,domain,form_ocr,8,6,0,0.0000,75.0000,75.0000,0.031250,6,0
gemini-3-flash,P4,simp_trad,domain,im_chat,8,5,0,25.0000,87.5000,62.5000,0.062500,5,0
gemini-3-flash,P4,simp_trad,domain,social_media,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
gpt-5.2,P1,full_half_width,domain,announcement,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P1,full_half_width,domain,customer_service,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
gpt-5.2,P1,full_half_width,domain,email,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P1,full_half_width,domain,form_ocr,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P1,full_half_width,domain,im_chat,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
gpt-5.2,P1,full_half_width,domain,social_media,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P1,ocr_confusable,domain,announcement,4,2,0,0.0000,50.0000,50.0000,0.500000,2,0
gpt-5.2,P1,ocr_confusable,domain,customer_service,4,4,0,0.0000,100.0000,100.0000,0.125000,4,0
gpt-5.2,P1,ocr_confusable,domain,email,4,3,0,25.0000,100.0000,75.0000,0.250000,3,0
gpt-5.2,P1,ocr_confusable,domain,form_ocr,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P1,ocr_confusable,domain,im_chat,4,2,0,50.0000,100.0000,50.0000,0.500000,2,0
gpt-5.2,P1,ocr_confusable,domain,social_media,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P1,simp_trad,domain,announcement,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
gpt-5.2,P1,simp_trad,domain,customer_service,8,1,0,37.5000,50.0000,12.5000,1.000000,1,0
gpt-5.2,P1,simp_trad,domain,email,8,3,1,25.0000,50.0000,25.0000,0.625000,3,1
gpt-5.2,P1,simp_trad,domain,form_ocr,8,6,0,0.0000,75.0000,75.0000,0.031250,6,0
gpt-5.2,P1,simp_trad,domain,im_chat,8,5,0,25.0000,87.5000,62.5000,0.062500,5,0
gpt-5.2,P1,simp_trad,domain,social_media,8,6,0,12.5000,87.5000,75.0000,0.031250,6,0
gpt-5.2,P2,full_half_width,domain,announcement,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P2,full_half_width,domain,customer_service,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
gpt-5.2,P2,full_half_width,domain,email,4,0,1,25.0000,0.0000,-25.0000,1.000000,0,1
gpt-5.2,P2,full_half_width,domain,form_ocr,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P2,full_half_width,domain,im_chat,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
gpt-5.2,P2,full_half_width,domain,social_media,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P2,ocr_confusable,domain,announcement,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P2,ocr_confusable,domain,customer_service,4,4,0,0.0000,100.0000,100.0000,0.125000,4,0
gpt-5.2,P2,ocr_confusable,domain,email,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P2,ocr_confusable,domain,form_ocr,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P2,ocr_confusable,domain,im_chat,4,2,0,50.0000,100.0000,50.0000,0.500000,2,0
gpt-5.2,P2,ocr_confusable,domain,social_media,4,4,0,0.0000,100.0000,100.0000,0.125000,4,0
gpt-5.2,P2,simp_trad,domain,announcement,8,6,0,12.5000,87.5000,75.0000,0.031250,6,0
gpt-5.2,P2,simp_trad,domain,customer_service,8,1,0,37.5000,50.0000,12.5000,1.000000,1,0
gpt-5.2,P2,simp_trad,domain,email,8,2,0,12.5000,37.5000,25.0000,0.500000,2,0
gpt-5.2,P2,simp_trad,domain,form_ocr,8,6,0,0.0000,75.0000,75.0000,0.031250,6,0
gpt-5.2,P2,simp_trad,domain,im_chat,8,4,0,37.5000,87.5000,50.0000,0.125000,4,0
gpt-5.2,P2,simp_trad,domain,social_media,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
gpt-5.2,P3,full_half_width,domain,announcement,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P3,full_half_width,domain,customer_service,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P3,full_half_width,domain,email,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P3,full_half_width,domain,form_ocr,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P3,full_half_width,domain,im_chat,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
gpt-5.2,P3,full_half_width,domain,social_media,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P3,ocr_confusable,domain,announcement,4,2,0,0.0000,50.0000,50.0000,0.500000,2,0
gpt-5.2,P3,ocr_confusable,domain,customer_service,4,2,0,0.0000,50.0000,50.0000,0.500000,2,0
gpt-5.2,P3,ocr_confusable,domain,email,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P3,ocr_confusable,domain,form_ocr,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P3,ocr_confusable,domain,im_chat,4,2,0,50.0000,100.0000,50.0000,0.500000,2,0
gpt-5.2,P3,ocr_confusable,domain,social_media,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P3,simp_trad,domain,announcement,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
gpt-5.2,P3,simp_trad,domain,customer_service,8,1,1,37.5000,37.5000,0.0000,1.000000,1,1
gpt-5.2,P3,simp_trad,domain,email,8,2,0,0.0000,25.0000,25.0000,0.500000,2,0
gpt-5.2,P3,simp_trad,domain,form_ocr,8,5,0,0.0000,62.5000,62.5000,0.062500,5,0
gpt-5.2,P3,simp_trad,domain,im_chat,8,5,0,25.0000,87.5000,62.5000,0.062500,5,0
gpt-5.2,P3,simp_trad,domain,social_media,8,6,0,12.5000,87.5000,75.0000,0.031250,6,0
gpt-5.2,P4,full_half_width,domain,announcement,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P4,full_half_width,domain,customer_service,4,0,1,50.0000,25.0000,-25.0000,1.000000,0,1
gpt-5.2,P4,full_half_width,domain,email,4,0,1,25.0000,0.0000,-25.0000,1.000000,0,1
gpt-5.2,P4,full_half_width,domain,form_ocr,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P4,full_half_width,domain,im_chat,4,0,0,25.0000,25.0000,0.0000,1.000000,0,0
gpt-5.2,P4,full_half_width,domain,social_media,4,0,0,0.0000,0.0000,0.0000,1.000000,0,0
gpt-5.2,P4,ocr_confusable,domain,announcement,4,2,0,0.0000,50.0000,50.0000,0.500000,2,0
gpt-5.2,P4,ocr_confusable,domain,customer_service,4,4,0,0.0000,100.0000,100.0000,0.125000,4,0
gpt-5.2,P4,ocr_confusable,domain,email,4,1,0,50.0000,75.0000,25.0000,1.000000,1,0
gpt-5.2,P4,ocr_confusable,domain,form_ocr,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P4,ocr_confusable,domain,im_chat,4,2,1,50.0000,75.0000,25.0000,1.000000,2,1
gpt-5.2,P4,ocr_confusable,domain,social_media,4,3,0,0.0000,75.0000,75.0000,0.250000,3,0
gpt-5.2,P4,simp_trad,domain,announcement,8,7,0,0.0000,87.5000,87.5000,0.015625,7,0
gpt-5.2,P4,simp_trad,domain,customer_service,8,1,0,37.5000,50.0000,12.5000,1.000000,1,0
gpt-5.2,P4,simp_trad,domain,email,8,2,0,25.0000,50.0000,25.0000,0.500000,2,0
gpt-5.2,P4,simp_trad,domain,form_ocr,8,6,0,0.0000,75.0000,75.0000,0.031250,6,0
gpt-5.2,P4,simp_trad,domain,im_chat,8,3,0,37.5000,75.0000,37.5000,0.250000,3,0
gpt-5.2,P4,simp_trad,domain,social_media,8,6,0,12.5000,87.5000,75.0000,0.031250,6,0
